dataset,batch_index,checkpoint_loaded,left_group,right_group,parameter_group,gradient_cosine
ETTh2,4,False,full_1_720,middle_193_336,target_path,0.7573736310005188
ETTh2,4,False,full_1_720,middle_97_192,all_shared,0.48070117831230164
ETTh2,4,False,full_1_720,middle_97_192,encoder,0.19657932221889496
ETTh2,4,False,full_1_720,middle_97_192,readout_head,0.5430614948272705
ETTh2,4,False,full_1_720,middle_97_192,target_path,0.22199992835521698
ETTh2,4,False,full_1_720,noisy_hard,all_shared,0.5907862186431885
ETTh2,4,False,full_1_720,noisy_hard,encoder,0.6388144493103027
ETTh2,4,False,full_1_720,noisy_hard,readout_head,0.5853546261787415
ETTh2,4,False,full_1_720,noisy_hard,target_path,0.5434368252754211
ETTh2,4,False,full_1_720,predictable_easy,all_shared,0.9770169258117676
ETTh2,4,False,full_1_720,predictable_easy,encoder,0.9710738658905029
ETTh2,4,False,full_1_720,predictable_easy,readout_head,0.9787690043449402
ETTh2,4,False,full_1_720,predictable_easy,target_path,0.9693357944488525
ETTh2,4,False,late_337_720,learnable_hard,all_shared,0.8779012560844421
ETTh2,4,False,late_337_720,learnable_hard,encoder,0.9504848122596741
ETTh2,4,False,late_337_720,learnable_hard,readout_head,0.8592664003372192
ETTh2,4,False,late_337_720,learnable_hard,target_path,0.7900851368904114
ETTh2,4,False,late_337_720,middle_193_336,all_shared,0.7651521563529968
ETTh2,4,False,late_337_720,middle_193_336,encoder,0.7647904753684998
ETTh2,4,False,late_337_720,middle_193_336,readout_head,0.7779601812362671
ETTh2,4,False,late_337_720,middle_193_336,target_path,0.6240403652191162
ETTh2,4,False,late_337_720,middle_97_192,all_shared,0.108121857047081
ETTh2,4,False,late_337_720,middle_97_192,encoder,-0.2754271924495697
ETTh2,4,False,late_337_720,middle_97_192,readout_head,0.21616129577159882
ETTh2,4,False,late_337_720,middle_97_192,target_path,-0.20254313945770264
ETTh2,4,False,late_337_720,noisy_hard,all_shared,0.45085886120796204
ETTh2,4,False,late_337_720,noisy_hard,encoder,0.4507004916667938
ETTh2,4,False,late_337_720,noisy_hard,readout_head,0.46316277980804443
ETTh2,4,False,late_337_720,noisy_hard,target_path,0.30367159843444824
ETTh2,4,False,late_337_720,predictable_easy,all_shared,0.8371522426605225
ETTh2,4,False,late_337_720,predictable_easy,encoder,0.7802101969718933
ETTh2,4,False,late_337_720,predictable_easy,readout_head,0.8624847531318665
ETTh2,4,False,late_337_720,predictable_easy,target_path,0.7955569624900818
ETTh2,4,False,learnable_hard,middle_193_336,all_shared,0.6563692688941956
ETTh2,4,False,learnable_hard,middle_193_336,encoder,0.6730465888977051
ETTh2,4,False,learnable_hard,middle_193_336,readout_head,0.672636091709137
ETTh2,4,False,learnable_hard,middle_193_336,target_path,0.5069908499717712
ETTh2,4,False,learnable_hard,middle_97_192,all_shared,-0.06917320191860199
ETTh2,4,False,learnable_hard,middle_97_192,encoder,-0.43876129388809204
ETTh2,4,False,learnable_hard,middle_97_192,readout_head,0.0399826243519783
ETTh2,4,False,learnable_hard,middle_97_192,target_path,-0.25705254077911377
ETTh2,4,False,learnable_hard,noisy_hard,all_shared,0.13646277785301208
ETTh2,4,False,learnable_hard,noisy_hard,encoder,0.22810161113739014
ETTh2,4,False,learnable_hard,noisy_hard,readout_head,0.13227078318595886
ETTh2,4,False,learnable_hard,noisy_hard,target_path,-0.12933455407619476
ETTh2,4,False,learnable_hard,predictable_easy,all_shared,0.6289703249931335
ETTh2,4,False,learnable_hard,predictable_easy,encoder,0.6335850954055786
ETTh2,4,False,learnable_hard,predictable_easy,readout_head,0.6513753533363342
ETTh2,4,False,learnable_hard,predictable_easy,target_path,0.5002161264419556
ETTh2,4,False,middle_193_336,middle_97_192,all_shared,0.43840232491493225
ETTh2,4,False,middle_193_336,middle_97_192,encoder,0.17748935520648956
ETTh2,4,False,middle_193_336,middle_97_192,readout_head,0.49729442596435547
ETTh2,4,False,middle_193_336,middle_97_192,target_path,0.16869670152664185
ETTh2,4,False,middle_193_336,noisy_hard,all_shared,0.4084027409553528
ETTh2,4,False,middle_193_336,noisy_hard,encoder,0.42949166893959045
ETTh2,4,False,middle_193_336,noisy_hard,readout_head,0.41447213292121887
ETTh2,4,False,middle_193_336,noisy_hard,target_path,0.21626190841197968
ETTh2,4,False,middle_193_336,predictable_easy,all_shared,0.8723576664924622
ETTh2,4,False,middle_193_336,predictable_easy,encoder,0.9062462449073792
ETTh2,4,False,middle_193_336,predictable_easy,readout_head,0.870860755443573
ETTh2,4,False,middle_193_336,predictable_easy,target_path,0.781015932559967
ETTh2,4,False,middle_97_192,noisy_hard,all_shared,0.4288528561592102
ETTh2,4,False,middle_97_192,noisy_hard,encoder,0.39330726861953735
ETTh2,4,False,middle_97_192,noisy_hard,readout_head,0.44733402132987976
ETTh2,4,False,middle_97_192,noisy_hard,target_path,0.2177019715309143
ETTh2,4,False,middle_97_192,predictable_easy,all_shared,0.5150952935218811
ETTh2,4,False,middle_97_192,predictable_easy,encoder,0.29942795634269714
ETTh2,4,False,middle_97_192,predictable_easy,readout_head,0.5607596635818481
ETTh2,4,False,middle_97_192,predictable_easy,target_path,0.28520891070365906
ETTh2,4,False,noisy_hard,predictable_easy,all_shared,0.44818490743637085
ETTh2,4,False,noisy_hard,predictable_easy,encoder,0.517319917678833
ETTh2,4,False,noisy_hard,predictable_easy,readout_head,0.4407898187637329
ETTh2,4,False,noisy_hard,predictable_easy,target_path,0.38866519927978516
ETTh2,5,False,early_1_96,full_1_720,all_shared,0.4473259747028351
ETTh2,5,False,early_1_96,full_1_720,encoder,0.2363046109676361
ETTh2,5,False,early_1_96,full_1_720,readout_head,0.5080854296684265
ETTh2,5,False,early_1_96,full_1_720,target_path,0.36059248447418213
ETTh2,5,False,early_1_96,late_337_720,all_shared,0.1982744187116623
ETTh2,5,False,early_1_96,late_337_720,encoder,-0.08419641852378845
ETTh2,5,False,early_1_96,late_337_720,readout_head,0.28946271538734436
ETTh2,5,False,early_1_96,late_337_720,target_path,0.036880359053611755
ETTh2,5,False,early_1_96,learnable_hard,all_shared,0.06902337819337845
ETTh2,5,False,early_1_96,learnable_hard,encoder,-0.19145725667476654
ETTh2,5,False,early_1_96,learnable_hard,readout_head,0.15996521711349487
ETTh2,5,False,early_1_96,learnable_hard,target_path,-0.03945866972208023
ETTh2,5,False,early_1_96,middle_193_336,all_shared,0.5455850958824158
ETTh2,5,False,early_1_96,middle_193_336,encoder,0.6818392276763916
ETTh2,5,False,early_1_96,middle_193_336,readout_head,0.5155300498008728
ETTh2,5,False,early_1_96,middle_193_336,target_path,0.49146056175231934
ETTh2,5,False,early_1_96,middle_97_192,all_shared,0.36731722950935364
ETTh2,5,False,early_1_96,middle_97_192,encoder,0.15325742959976196
ETTh2,5,False,early_1_96,middle_97_192,readout_head,0.42798635363578796
ETTh2,5,False,early_1_96,middle_97_192,target_path,0.2934580445289612
ETTh2,5,False,early_1_96,predictable_easy,all_shared,0.6157693266868591
ETTh2,5,False,early_1_96,predictable_easy,encoder,0.5087026953697205
ETTh2,5,False,early_1_96,predictable_easy,readout_head,0.645665168762207
ETTh2,5,False,early_1_96,predictable_easy,target_path,0.5555612444877625
ETTh2,5,False,full_1_720,late_337_720,all_shared,0.949438214302063
ETTh2,5,False,full_1_720,late_337_720,encoder,0.9411360025405884
ETTh2,5,False,full_1_720,late_337_720,readout_head,0.9539090394973755
ETTh2,5,False,full_1_720,late_337_720,target_path,0.9210211038589478
ETTh2,5,False,full_1_720,learnable_hard,all_shared,0.8851256966590881
ETTh2,5,False,full_1_720,learnable_hard,encoder,0.893982470035553
ETTh2,5,False,full_1_720,learnable_hard,readout_head,0.8874097466468811
ETTh2,5,False,full_1_720,learnable_hard,target_path,0.8666369318962097
ETTh2,5,False,full_1_720,middle_193_336,all_shared,0.8079153299331665
ETTh2,5,False,full_1_720,middle_193_336,encoder,0.7348490953445435
ETTh2,5,False,full_1_720,middle_193_336,readout_head,0.8298447728157043
ETTh2,5,False,full_1_720,middle_193_336,target_path,0.7238115072250366
ETTh2,5,False,full_1_720,middle_97_192,all_shared,0.8477996587753296
ETTh2,5,False,full_1_720,middle_97_192,encoder,0.9439584612846375
ETTh2,5,False,full_1_720,middle_97_192,readout_head,0.8235771656036377
ETTh2,5,False,full_1_720,middle_97_192,target_path,0.8198240399360657
ETTh2,5,False,full_1_720,predictable_easy,all_shared,0.9651603698730469
ETTh2,5,False,full_1_720,predictable_easy,encoder,0.9485586285591125
ETTh2,5,False,full_1_720,predictable_easy,readout_head,0.9703702926635742
ETTh2,5,False,full_1_720,predictable_easy,target_path,0.9539657235145569
ETTh2,5,False,late_337_720,learnable_hard,all_shared,0.967019259929657
ETTh2,5,False,late_337_720,learnable_hard,encoder,0.9871125817298889
ETTh2,5,False,late_337_720,learnable_hard,readout_head,0.9612280130386353
ETTh2,5,False,late_337_720,learnable_hard,target_path,0.9648875594139099
ETTh2,5,False,late_337_720,middle_193_336,all_shared,0.6338915824890137
ETTh2,5,False,late_337_720,middle_193_336,encoder,0.48230716586112976
ETTh2,5,False,late_337_720,middle_193_336,readout_head,0.684036135673523
ETTh2,5,False,late_337_720,middle_193_336,target_path,0.4705936312675476
ETTh2,5,False,late_337_720,middle_97_192,all_shared,0.7588711977005005
ETTh2,5,False,late_337_720,middle_97_192,encoder,0.8950058221817017
ETTh2,5,False,late_337_720,middle_97_192,readout_head,0.7232820391654968
ETTh2,5,False,late_337_720,middle_97_192,target_path,0.6877596974372864
ETTh2,5,False,late_337_720,predictable_easy,all_shared,0.84473717212677
ETTh2,5,False,late_337_720,predictable_easy,encoder,0.7896913886070251
ETTh2,5,False,late_337_720,predictable_easy,readout_head,0.8652433156967163
ETTh2,5,False,late_337_720,predictable_easy,target_path,0.7784119844436646
ETTh2,5,False,learnable_hard,middle_193_336,all_shared,0.5435199737548828
ETTh2,5,False,learnable_hard,middle_193_336,encoder,0.38915446400642395
ETTh2,5,False,learnable_hard,middle_193_336,readout_head,0.6008298993110657
ETTh2,5,False,learnable_hard,middle_193_336,target_path,0.41591155529022217
ETTh2,5,False,learnable_hard,middle_97_192,all_shared,0.7289804816246033
ETTh2,5,False,learnable_hard,middle_97_192,encoder,0.8649429678916931
ETTh2,5,False,learnable_hard,middle_97_192,readout_head,0.691849946975708
ETTh2,5,False,learnable_hard,middle_97_192,target_path,0.6618450880050659
ETTh2,5,False,learnable_hard,predictable_easy,all_shared,0.731904923915863
ETTh2,5,False,learnable_hard,predictable_easy,encoder,0.7060447931289673
ETTh2,5,False,learnable_hard,predictable_easy,readout_head,0.7493224740028381
ETTh2,5,False,learnable_hard,predictable_easy,target_path,0.6770904660224915
ETTh2,5,False,middle_193_336,middle_97_192,all_shared,0.6380395293235779
ETTh2,5,False,middle_193_336,middle_97_192,encoder,0.6359081268310547
ETTh2,5,False,middle_193_336,middle_97_192,readout_head,0.6423088312149048
ETTh2,5,False,middle_193_336,middle_97_192,target_path,0.5622178316116333
ETTh2,5,False,middle_193_336,predictable_easy,all_shared,0.8761888742446899
ETTh2,5,False,middle_193_336,predictable_easy,encoder,0.8862420916557312
ETTh2,5,False,middle_193_336,predictable_easy,readout_head,0.8762839436531067
ETTh2,5,False,middle_193_336,predictable_easy,target_path,0.8175450563430786
ETTh2,5,False,middle_97_192,predictable_easy,all_shared,0.8300841450691223
ETTh2,5,False,middle_97_192,predictable_easy,encoder,0.8804793953895569
ETTh2,5,False,middle_97_192,predictable_easy,readout_head,0.8194985389709473
ETTh2,5,False,middle_97_192,predictable_easy,target_path,0.811319887638092
ETTh2,6,False,early_1_96,full_1_720,all_shared,0.4816586375236511
ETTh2,6,False,early_1_96,full_1_720,encoder,0.1583809107542038
ETTh2,6,False,early_1_96,full_1_720,readout_head,0.5379867553710938
ETTh2,6,False,early_1_96,full_1_720,target_path,0.4372961223125458
ETTh2,6,False,early_1_96,late_337_720,all_shared,0.27780091762542725
ETTh2,6,False,early_1_96,late_337_720,encoder,0.032413240522146225
ETTh2,6,False,early_1_96,late_337_720,readout_head,0.3190467953681946
ETTh2,6,False,early_1_96,late_337_720,target_path,0.2987516224384308
ETTh2,6,False,early_1_96,learnable_hard,all_shared,0.3607063293457031
ETTh2,6,False,early_1_96,learnable_hard,encoder,0.4114159047603607
ETTh2,6,False,early_1_96,learnable_hard,readout_head,0.35185572504997253
ETTh2,6,False,early_1_96,learnable_hard,target_path,0.43369540572166443
ETTh2,6,False,early_1_96,middle_193_336,all_shared,0.20765525102615356
ETTh2,6,False,early_1_96,middle_193_336,encoder,-0.16912239789962769
ETTh2,6,False,early_1_96,middle_193_336,readout_head,0.28942787647247314
ETTh2,6,False,early_1_96,middle_193_336,target_path,-0.08324854075908661
ETTh2,6,False,early_1_96,middle_97_192,all_shared,0.4831107556819916
ETTh2,6,False,early_1_96,middle_97_192,encoder,0.2385636866092682
ETTh2,6,False,early_1_96,middle_97_192,readout_head,0.5355113744735718
ETTh2,6,False,early_1_96,middle_97_192,target_path,0.2041737586259842
ETTh2,6,False,early_1_96,noisy_hard,all_shared,0.4030355215072632
ETTh2,6,False,early_1_96,noisy_hard,encoder,0.42281612753868103
ETTh2,6,False,early_1_96,noisy_hard,readout_head,0.4006320834159851
ETTh2,6,False,early_1_96,noisy_hard,target_path,0.4092482030391693
ETTh2,6,False,early_1_96,predictable_easy,all_shared,0.45744410157203674
ETTh2,6,False,early_1_96,predictable_easy,encoder,0.06058112531900406
ETTh2,6,False,early_1_96,predictable_easy,readout_head,0.5369530320167542
ETTh2,6,False,early_1_96,predictable_easy,target_path,0.291997492313385
ETTh2,6,False,full_1_720,late_337_720,all_shared,0.9474790692329407
ETTh2,6,False,full_1_720,late_337_720,encoder,0.9788826704025269
ETTh2,6,False,full_1_720,late_337_720,readout_head,0.941535472869873
ETTh2,6,False,full_1_720,late_337_720,target_path,0.9155572652816772
ETTh2,6,False,full_1_720,learnable_hard,all_shared,0.7447971105575562
ETTh2,6,False,full_1_720,learnable_hard,encoder,0.712715208530426
ETTh2,6,False,full_1_720,learnable_hard,readout_head,0.7602869272232056
ETTh2,6,False,full_1_720,learnable_hard,target_path,0.5351436734199524
ETTh2,6,False,full_1_720,middle_193_336,all_shared,0.8623947501182556
ETTh2,6,False,full_1_720,middle_193_336,encoder,0.9001989960670471
ETTh2,6,False,full_1_720,middle_193_336,readout_head,0.8603835701942444
ETTh2,6,False,full_1_720,middle_193_336,target_path,0.6794214248657227
ETTh2,6,False,full_1_720,middle_97_192,all_shared,0.8409026265144348
ETTh2,6,False,full_1_720,middle_97_192,encoder,0.9321427941322327
ETTh2,6,False,full_1_720,middle_97_192,readout_head,0.8290857076644897
ETTh2,6,False,full_1_720,middle_97_192,target_path,0.6560266613960266
ETTh2,6,False,full_1_720,noisy_hard,all_shared,0.6965885758399963
ETTh2,6,False,full_1_720,noisy_hard,encoder,0.6584219932556152
ETTh2,6,False,full_1_720,noisy_hard,readout_head,0.7184133529663086
ETTh2,6,False,full_1_720,noisy_hard,target_path,0.39510318636894226
ETTh2,6,False,full_1_720,predictable_easy,all_shared,0.9663892984390259
ETTh2,6,False,full_1_720,predictable_easy,encoder,0.9796575903892517
ETTh2,6,False,full_1_720,predictable_easy,readout_head,0.9652615785598755
ETTh2,6,False,full_1_720,predictable_easy,target_path,0.9177145957946777
ETTh2,6,False,late_337_720,learnable_hard,all_shared,0.8273012638092041
ETTh2,6,False,late_337_720,learnable_hard,encoder,0.7397722005844116
ETTh2,6,False,late_337_720,learnable_hard,readout_head,0.8513951301574707
ETTh2,6,False,late_337_720,learnable_hard,target_path,0.6592512130737305
ETTh2,6,False,late_337_720,middle_193_336,all_shared,0.7718400359153748
ETTh2,6,False,late_337_720,middle_193_336,encoder,0.8786817193031311
ETTh2,6,False,late_337_720,middle_193_336,readout_head,0.755850076675415
ETTh2,6,False,late_337_720,middle_193_336,target_path,0.49272575974464417
ETTh2,6,False,late_337_720,middle_97_192,all_shared,0.7077269554138184
ETTh2,6,False,late_337_720,middle_97_192,encoder,0.8794479370117188
ETTh2,6,False,late_337_720,middle_97_192,readout_head,0.6805610656738281
ETTh2,6,False,late_337_720,middle_97_192,target_path,0.46572011709213257
ETTh2,6,False,late_337_720,noisy_hard,all_shared,0.727196455001831
ETTh2,6,False,late_337_720,noisy_hard,encoder,0.6542916297912598
ETTh2,6,False,late_337_720,noisy_hard,readout_head,0.7541545629501343
ETTh2,6,False,late_337_720,noisy_hard,target_path,0.45483261346817017
ETTh2,6,False,late_337_720,predictable_easy,all_shared,0.868940532207489
ETTh2,6,False,late_337_720,predictable_easy,encoder,0.9482570886611938
ETTh2,6,False,late_337_720,predictable_easy,readout_head,0.8539391756057739
ETTh2,6,False,late_337_720,predictable_easy,target_path,0.76302170753479
ETTh2,6,False,learnable_hard,middle_193_336,all_shared,0.43184539675712585
ETTh2,6,False,learnable_hard,middle_193_336,encoder,0.4099102020263672
ETTh2,6,False,learnable_hard,middle_193_336,readout_head,0.4568833112716675
ETTh2,6,False,learnable_hard,middle_193_336,target_path,-0.017354167997837067
ETTh2,6,False,learnable_hard,middle_97_192,all_shared,0.5290611982345581
ETTh2,6,False,learnable_hard,middle_97_192,encoder,0.6491519808769226
ETTh2,6,False,learnable_hard,middle_97_192,readout_head,0.5242789387702942
ETTh2,6,False,learnable_hard,middle_97_192,target_path,0.23499493300914764
ETTh2,6,False,learnable_hard,noisy_hard,all_shared,0.7245206832885742
ETTh2,6,False,learnable_hard,noisy_hard,encoder,0.7402958273887634
ETTh2,6,False,learnable_hard,noisy_hard,readout_head,0.7291795611381531
ETTh2,6,False,learnable_hard,noisy_hard,target_path,0.5705186724662781
ETTh2,6,False,learnable_hard,predictable_easy,all_shared,0.5538457036018372
ETTh2,6,False,learnable_hard,predictable_easy,encoder,0.5615599751472473
ETTh2,6,False,learnable_hard,predictable_easy,readout_head,0.5700922012329102
ETTh2,6,False,learnable_hard,predictable_easy,target_path,0.17052167654037476
ETTh2,6,False,middle_193_336,middle_97_192,all_shared,0.7026130557060242
ETTh2,6,False,middle_193_336,middle_97_192,encoder,0.7934337854385376
ETTh2,6,False,middle_193_336,middle_97_192,readout_head,0.6942763924598694
ETTh2,6,False,middle_193_336,middle_97_192,target_path,0.4073304831981659
ETTh2,6,False,middle_193_336,noisy_hard,all_shared,0.42608964443206787
ETTh2,6,False,middle_193_336,noisy_hard,encoder,0.39616289734840393
ETTh2,6,False,middle_193_336,noisy_hard,readout_head,0.45678675174713135
ETTh2,6,False,middle_193_336,noisy_hard,target_path,-0.04806366190314293
ETTh2,6,False,middle_193_336,predictable_easy,all_shared,0.9197804927825928
ETTh2,6,False,middle_193_336,predictable_easy,encoder,0.9514054656028748
ETTh2,6,False,middle_193_336,predictable_easy,readout_head,0.9153212904930115
ETTh2,6,False,middle_193_336,predictable_easy,target_path,0.8126428723335266
ETTh2,6,False,middle_97_192,noisy_hard,all_shared,0.5521230101585388
