dataset,trial_id,profile_id,seed,horizon,val_mse,val_mae,test_mse,test_mae,checkpoint_sha256,validation_complete,test_complete
Weather,Weather__h4l_patch120,h4l_patch120,2021,96,0.4031361239030957,0.2574848647539814,,,a1f49aee27d30d3aa56d7d1cb7aef438a6a40a7743cc76f20f2ee3164b371ddd,True,False
Weather,Weather__h4l_patch120,h4l_patch120,2021,192,0.4539892460840444,0.29626064002513885,,,a1f49aee27d30d3aa56d7d1cb7aef438a6a40a7743cc76f20f2ee3164b371ddd,True,False
Weather,Weather__h4l_patch120,h4l_patch120,2021,336,0.5132575564618621,0.339429054054476,,,a1f49aee27d30d3aa56d7d1cb7aef438a6a40a7743cc76f20f2ee3164b371ddd,True,False
Weather,Weather__h4l_patch120,h4l_patch120,2021,720,0.5925901593847407,0.3893503178324964,,,a1f49aee27d30d3aa56d7d1cb7aef438a6a40a7743cc76f20f2ee3164b371ddd,True,False
Weather,Weather__h4l_seq192_patch12,h4l_seq192_patch12,2021,96,0.3965341760776937,0.2578066101608177,,,966463b7c1d8a3e20b87f75d14869cc340b46c44cee0577e77aed36b340660fa,True,False
Weather,Weather__h4l_seq192_patch12,h4l_seq192_patch12,2021,192,0.46094089195442695,0.303980514795209,,,966463b7c1d8a3e20b87f75d14869cc340b46c44cee0577e77aed36b340660fa,True,False
Weather,Weather__h4l_seq192_patch12,h4l_seq192_patch12,2021,336,0.5369072205697497,0.35983195053857,,,966463b7c1d8a3e20b87f75d14869cc340b46c44cee0577e77aed36b340660fa,True,False
Weather,Weather__h4l_seq192_patch12,h4l_seq192_patch12,2021,720,0.658800132593347,0.43772523757070303,,,966463b7c1d8a3e20b87f75d14869cc340b46c44cee0577e77aed36b340660fa,True,False
Weather,Weather__h4l_timealign_short_r64_wd1e3,h4l_timealign_short_r64_wd1e3,2021,96,0.3985695658872525,0.25220755813643336,,,8b9a87400c5222ccfad0c2d1038386995442a01074dce4e6e59ef9dec56a0923,True,False
Weather,Weather__h4l_timealign_short_r64_wd1e3,h4l_timealign_short_r64_wd1e3,2021,192,0.45201274178301293,0.29299379986089963,,,8b9a87400c5222ccfad0c2d1038386995442a01074dce4e6e59ef9dec56a0923,True,False
Weather,Weather__h4l_timealign_short_r64_wd1e3,h4l_timealign_short_r64_wd1e3,2021,336,0.5113136354124262,0.3367706483584784,,,8b9a87400c5222ccfad0c2d1038386995442a01074dce4e6e59ef9dec56a0923,True,False
Weather,Weather__h4l_timealign_short_r64_wd1e3,h4l_timealign_short_r64_wd1e3,2021,720,0.5903603998737202,0.3867405915632844,,,8b9a87400c5222ccfad0c2d1038386995442a01074dce4e6e59ef9dec56a0923,True,False
Weather,Weather__h4l_seq512_patch16,h4l_seq512_patch16,2021,96,0.39853178213040036,0.25191694366124767,,,30bdf5f488661c9626b9980cdbd57057c73a72fe23f7d9b73525e5a92ea3e6e1,True,False
