dataset,checkpoint_seed,candidate_family,control_family,horizon,mse_log_effect,mse_reduction,mae_log_effect,mae_reduction
ETTh1,2021,block_pca_fit_b96,dct2,720,-0.022465982952465137,-0.022720243649570815,-0.012170966047539799,-0.012245333657100232
ETTh1,2021,block_pca_fit_b96,pca_fit,48,-0.001349233281253594,-0.0013501439059795395,-0.005062846069415042,-0.0050756839308045976
ETTh1,2021,block_pca_fit_b96,pca_fit,96,-0.018415749054165927,-0.018586364689758827,-0.01129048866320202,-0.01135446678503338
ETTh1,2021,block_pca_fit_b96,pca_fit,144,-0.019547364100564343,-0.019739664768887444,-0.014463659897659728,-0.014568764748726926
ETTh1,2021,block_pca_fit_b96,pca_fit,192,-0.020468007402014994,-0.02067891355068907,-0.015113799641386608,-0.01522859069172755
ETTh1,2021,block_pca_fit_b96,pca_fit,288,-0.02588264923595549,-0.026220513645666355,-0.01894083287739986,-0.01912134835576662
ETTh1,2021,block_pca_fit_b96,pca_fit,336,-0.02841626119899479,-0.028823854751228284,-0.019304580043735066,-0.019492118287550486
ETTh1,2021,block_pca_fit_b96,pca_fit,512,-0.03448767128233712,-0.03508926697412029,-0.021123531444803677,-0.021348212465287064
ETTh1,2021,block_pca_fit_b96,pca_fit,720,-0.04152995437176729,-0.04240438595233065,-0.023654377362743704,-0.02393636114089226
ETTh1,2021,block_pca_fit_b144,balanced_interval,48,-0.0028566232237865535,-0.0028607072598327843,-0.003142193540847611,-0.0031471354057146517
ETTh1,2021,block_pca_fit_b144,balanced_interval,96,-0.012847624499355283,-0.012930509806402979,-0.004709318868042199,-0.0047204251376200546
ETTh1,2021,block_pca_fit_b144,balanced_interval,144,0.0002585632657885921,0.0002585298411882375,0.0023149709876932466,0.002312293508850094
ETTh1,2021,block_pca_fit_b144,balanced_interval,192,-0.00037581718575309565,-0.0003758878138790944,0.000534958364796705,0.0005348153000830358
ETTh1,2021,block_pca_fit_b144,balanced_interval,288,0.0026865843432630748,0.0026829787052193854,0.002085004529348625,0.0020828324172883494
ETTh1,2021,block_pca_fit_b144,balanced_interval,336,0.0028880283457071013,0.0028838620036474305,0.002650052583802271,0.0026465442941887574
ETTh1,2021,block_pca_fit_b144,balanced_interval,512,-0.002411521279669995,-0.002414431335861833,-0.001525724753912816,-0.001526889264090503
ETTh1,2021,block_pca_fit_b144,balanced_interval,720,-0.009078754065531545,-0.009120090954338522,-0.0051699163354290084,-0.005183303412967799
ETTh1,2021,block_pca_fit_b144,dct2,48,0.009700775450156197,0.00965387470836443,0.006437762569216399,0.006417084572906351
ETTh1,2021,block_pca_fit_b144,dct2,96,-0.013554868759287369,-0.01364715248601267,-0.004582220045534747,-0.004592734469474724
ETTh1,2021,block_pca_fit_b144,dct2,144,-0.009045703919661136,-0.009086739939262678,-0.002181347513306028,-0.002183728382646022
ETTh1,2021,block_pca_fit_b144,dct2,192,-0.008976844322426784,-0.009017257025086156,-0.003938807028667847,-0.003946574323682839
ETTh1,2021,block_pca_fit_b144,dct2,288,-0.008590744795111684,-0.008627751137953998,-0.004337994309712657,-0.004347417027332989
ETTh1,2021,block_pca_fit_b144,dct2,336,-0.008600364308174527,-0.008637453692448505,-0.0044404240458681314,-0.004450297337179165
ETTh1,2021,block_pca_fit_b144,dct2,512,-0.012084398016436206,-0.012157709364357672,-0.006966463915719492,-0.006990786172701879
ETTh1,2021,block_pca_fit_b144,dct2,720,-0.018442796519242532,-0.018613915241469714,-0.010020770066241311,-0.010071146110912643
ETTh1,2021,block_pca_fit_b144,pca_fit,48,-0.01676116717214547,-0.016902423638815556,-0.01201773788711736,-0.01209024104930867
ETTh1,2021,block_pca_fit_b144,pca_fit,96,-0.0386890931802148,-0.03944726216426542,-0.021895018223312208,-0.02213647313470246
ETTh1,2021,block_pca_fit_b144,pca_fit,144,-0.033795541279817876,-0.03437309850659309,-0.019678248797309426,-0.019873141820530904
ETTh1,2021,block_pca_fit_b144,pca_fit,192,-0.035244468150094584,-0.03587291578329532,-0.022118161386122524,-0.022364581349589185
ETTh1,2021,block_pca_fit_b144,pca_fit,288,-0.03507834321503557,-0.03570084575538823,-0.022575349445079905,-0.022832101092161494
ETTh1,2021,block_pca_fit_b144,pca_fit,336,-0.035698468317888685,-0.0363433090321017,-0.022783156785003138,-0.023044675196742137
ETTh1,2021,block_pca_fit_b144,pca_fit,512,-0.03577620155100281,-0.03642387047923923,-0.022343897896714995,-0.02259539241299824
ETTh1,2021,block_pca_fit_b144,pca_fit,720,-0.037506767938544704,-0.038219023660595486,-0.021504181381445255,-0.021737062600845514
ETTh1,2022,block_dct2_b16,balanced_interval,48,0.005547491959341306,0.005532133040106912,-0.004196159443058212,-0.0042049756471800315
ETTh1,2022,block_dct2_b16,balanced_interval,96,0.003321783814926687,0.0033162727948979898,-0.004290978905696994,-0.004300198337761074
ETTh1,2022,block_dct2_b16,balanced_interval,144,0.007915820173768733,0.007884572573744197,-0.001409550081460334,-0.0014105439640972328
ETTh1,2022,block_dct2_b16,balanced_interval,192,0.004842310746653918,0.004830605660812726,-0.0015712039924533335,-0.0015724389801674565
ETTh1,2022,block_dct2_b16,balanced_interval,288,-0.00583880028535033,-0.0058558793038825385,-0.0043372270079008466,-0.004346646390035902
ETTh1,2022,block_dct2_b16,balanced_interval,336,-0.00824969050230784,-0.008283812967716075,-0.004633070444051287,-0.004643819709210684
ETTh1,2022,block_dct2_b16,balanced_interval,512,-0.021875119779934896,-0.022116134412322852,-0.012172388525664438,-0.012246773554968282
ETTh1,2022,block_dct2_b16,balanced_interval,720,-0.02935241992767757,-0.029787448150942808,-0.01760559470546647,-0.017761486701241447
ETTh1,2022,block_dct2_b16,dct2,48,0.003761079907714601,0.0037540159055456934,-0.0015360701849063906,-0.0015372505450075291
ETTh1,2022,block_dct2_b16,dct2,96,-0.004462903785434693,-0.004472877372066586,-0.006672704646189351,-0.006695016739565407
ETTh1,2022,block_dct2_b16,dct2,144,-0.0035271034534110407,-0.003533331002380624,-0.00632196805513261,-0.006341993873797636
ETTh1,2022,block_dct2_b16,dct2,192,-0.000698655264005529,-0.0006988993804422083,-0.0031957675773589328,-0.003200879486603858
ETTh1,2022,block_dct2_b16,dct2,288,-0.0046765444974860276,-0.004687496597710394,-0.0031450875500823967,-0.0031500385269891407
ETTh1,2022,block_dct2_b16,dct2,336,-0.005342923960995537,-0.005357222833809461,-0.0025464535437528303,-0.002549698510379006
ETTh1,2022,block_dct2_b16,dct2,512,-0.015072381139334843,-0.015186542315057228,-0.007385522681225942,-0.007412862919735197
ETTh1,2022,block_dct2_b16,dct2,720,-0.02261926597714215,-0.022877021317286417,-0.012556148788277167,-0.012635308189925087
ETTh1,2022,block_dct2_b16,pca_fit,48,0.009190284606731979,0.009148183015074807,-0.00550149833040239,-0.005516659362388321
ETTh1,2022,block_dct2_b16,pca_fit,96,-0.011896925013080773,-0.011967974904314005,-0.014209105591862364,-0.014310534769303773
ETTh1,2022,block_dct2_b16,pca_fit,144,-0.01617723520795103,-0.01630879514537975,-0.016467910487946002,-0.016604253928171886
ETTh1,2022,block_dct2_b16,pca_fit,192,-0.020222548348731974,-0.02042840941637447,-0.01690052114295052,-0.01704414290381262
ETTh1,2022,block_dct2_b16,pca_fit,288,-0.029364344745834825,-0.029799728252221547,-0.019295823529599885,-0.019483191129491484
ETTh1,2022,block_dct2_b16,pca_fit,336,-0.031680961925115464,-0.032188145449902006,-0.0194309891735762,-0.019620999544815332
ETTh1,2022,block_dct2_b16,pca_fit,512,-0.03914945498515823,-0.03992589414550718,-0.02233015324924703,-0.022581337296418758
ETTh1,2022,block_dct2_b16,pca_fit,720,-0.04099723284107999,-0.04184922257912116,-0.023165861605520657,-0.023436274254188705
ETTh1,2022,block_dct2_b32,balanced_interval,48,0.01207619026050889,0.012003565711490416,0.0023252893443431078,0.0023225879533198546
ETTh1,2022,block_dct2_b32,balanced_interval,96,-0.0013423594238772796,-0.0013432607915633277,-0.0037410841777896727,-0.003748090767892176
ETTh1,2022,block_dct2_b32,balanced_interval,144,0.005363859202746295,0.005349499396105406,-0.0014125497199963194,-0.0014135478382606426
ETTh1,2022,block_dct2_b32,balanced_interval,192,-0.0036871534713054013,-0.0036939593839098173,-0.004997334550828302,-0.0050098420531798915
ETTh1,2022,block_dct2_b32,balanced_interval,288,-0.012132908019241185,-0.012206810328612372,-0.007244484616508305,-0.007270789378301501
ETTh1,2022,block_dct2_b32,balanced_interval,336,-0.015311494035542522,-0.01542931553332827,-0.008275970019693405,-0.008310310527878562
ETTh1,2022,block_dct2_b32,balanced_interval,512,-0.028814261015150527,-0.029233407951918977,-0.016281062856150746,-0.01641432157561029
ETTh1,2022,block_dct2_b32,balanced_interval,720,-0.03220825640809826,-0.03273255608414605,-0.0192363096644453,-0.019422519549745276
ETTh1,2022,block_dct2_b32,dct2,48,0.010289778208882116,0.010237019554434235,0.0049853786024950525,0.004972972227976991
ETTh1,2022,block_dct2_b32,dct2,96,-0.00912704702423873,-0.009168825525980306,-0.0061228099182821264,-0.006141592633694515
ETTh1,2022,block_dct2_b32,dct2,144,-0.0060790644244334,-0.0060975794355395685,-0.006324967693668653,-0.006345012540550199
ETTh1,2022,block_dct2_b32,dct2,192,-0.009228119481964855,-0.009270829854264084,-0.006621898135733849,-0.006643871377941535
ETTh1,2022,block_dct2_b32,dct2,288,-0.010970652231377005,-0.011031050503978124,-0.006052345158689729,-0.006070697606083364
ETTh1,2022,block_dct2_b32,dct2,336,-0.012404727494230045,-0.012481985249632954,-0.006189353119394921,-0.00620854674368676
ETTh1,2022,block_dct2_b32,dct2,512,-0.022011522374550483,-0.02225556321406419,-0.011494197011712181,-0.011560509118779816
ETTh1,2022,block_dct2_b32,dct2,720,-0.025475102457562883,-0.025802365994561427,-0.014186863747256006,-0.01428797488289435
ETTh1,2022,block_dct2_b32,pca_fit,48,0.015718982907899706,0.015596084484770789,0.0010199504569991802,0.0010194304843289537
ETTh1,2022,block_dct2_b32,pca_fit,96,-0.016561068251884848,-0.01669896291864914,-0.013659210863955096,-0.013752924081413154
ETTh1,2022,block_dct2_b32,pca_fit,144,-0.018729196178973322,-0.018905687699964036,-0.016470910126482004,-0.016607303378041616
ETTh1,2022,block_dct2_b32,pca_fit,192,-0.02875201256669136,-0.029169341763202628,-0.02032665170132543,-0.020534644964518955
ETTh1,2022,block_dct2_b32,pca_fit,288,-0.03565845247972571,-0.03630183971568646,-0.022203081138207303,-0.022451403982803653
ETTh1,2022,block_dct2_b32,pca_fit,336,-0.03874276545835017,-0.03950305316402902,-0.023073888749218386,-0.0233421502252964
ETTh1,2022,block_dct2_b32,pca_fit,512,-0.04608859622037387,-0.04716718190171498,-0.026438827579733343,-0.0267914340233546
ETTh1,2022,block_dct2_b32,pca_fit,720,-0.04385306932150061,-0.04482882620133344,-0.024796576564499424,-0.025106568613033398
ETTh1,2022,block_dct2_b48,balanced_interval,48,0.016079367729954018,0.015950784796549988,0.005657126107481244,0.005641154701195861
ETTh1,2022,block_dct2_b48,balanced_interval,96,0.005635988954699531,0.005620136564231992,0.0003626488472194003,0.00036258309807435385
ETTh1,2022,block_dct2_b48,balanced_interval,144,-0.002096729554658629,-0.0020989292291768713,-0.004180314720826304,-0.0041890644243318675
ETTh1,2022,block_dct2_b48,balanced_interval,192,-0.0031904512661022487,-0.003195546172652497,-0.005029421076066619,-0.005042089844198738
ETTh1,2022,block_dct2_b48,balanced_interval,288,-0.006291299932421765,-0.006311131727284813,-0.006050041188796033,-0.006068379652155453
ETTh1,2022,block_dct2_b48,balanced_interval,336,-0.010884212440702482,-0.0109436609686282,-0.007874689968048947,-0.007905776885465121
ETTh1,2022,block_dct2_b48,balanced_interval,512,-0.025522343661185987,-0.02585082727768606,-0.015145920103125198,-0.015261200826554244
ETTh1,2022,block_dct2_b48,balanced_interval,720,-0.030976752730543032,-0.03146152494379639,-0.01930696243892692,-0.019494547123564576
ETTh1,2022,block_dct2_b48,dct2,48,0.01429295567832738,0.01419129630130711,0.00831721536563327,0.008282723022904004
ETTh1,2022,block_dct2_b48,dct2,96,-0.002148698645661837,-0.0021510087528751054,-0.002019076893273088,-0.002021116601568451
ETTh1,2022,block_dct2_b48,dct2,144,-0.01353965318183843,-0.013631729376594182,-0.009092732694498463,-0.009134197168265468
ETTh1,2022,block_dct2_b48,dct2,192,-0.008731417276761725,-0.00876964728697538,-0.006653984660972319,-0.006676171600124903
ETTh1,2022,block_dct2_b48,dct2,288,-0.005129044144557599,-0.005142220208715909,-0.004857901730977432,-0.004869720465925598
ETTh1,2022,block_dct2_b48,dct2,336,-0.007977445899390045,-0.008009350503583645,-0.005788073067750431,-0.005804856327956687
ETTh1,2022,block_dct2_b48,dct2,512,-0.0187196050205859,-0.018895915260995988,-0.010359054258686622,-0.010412895013753865
ETTh1,2022,block_dct2_b48,dct2,720,-0.02424359878000756,-0.024539864155782132,-0.01425751652173767,-0.014359639674071722
ETTh1,2022,block_dct2_b48,pca_fit,48,0.019722160377344686,0.019528950827074176,0.004351787220137182,0.004342331914930497
ETTh1,2022,block_dct2_b48,pca_fit,96,-0.009582719873307926,-0.009628781146584942,-0.009555477838946044,-0.009601277179269951
ETTh1,2022,block_dct2_b48,pca_fit,144,-0.026189784936378295,-0.026535751009759467,-0.019238675127311925,-0.01942493095871267
ETTh1,2022,block_dct2_b48,pca_fit,192,-0.02825531036148818,-0.028658278015373906,-0.020358738226563842,-0.020567390900509963
ETTh1,2022,block_dct2_b48,pca_fit,288,-0.02981684439290631,-0.030265817710514842,-0.021008637710494993,-0.02123087269605861
ETTh1,2022,block_dct2_b48,pca_fit,336,-0.03431548386351014,-0.03491105296852948,-0.02267260869757396,-0.0229315858155672
ETTh1,2022,block_dct2_b48,pca_fit,512,-0.04279667886640938,-0.04372566179089765,-0.025303684826707855,-0.025626540453486557
ETTh1,2022,block_dct2_b48,pca_fit,720,-0.04262156564394532,-0.04354290762869506,-0.024867229338981122,-0.025178997794876423
ETTh1,2022,block_dct2_b96,balanced_interval,48,0.0059605740631687556,0.005942845084041637,0.00023045948643876917,0.00023043293269120468
ETTh1,2022,block_dct2_b96,balanced_interval,96,0.004566990329324512,0.004556577486805158,0.00027268501685203663,0.0002726478416719136
ETTh1,2022,block_dct2_b96,balanced_interval,144,0.007001837690543431,0.006977381936716265,0.0012270050229062457,0.0012262525600331697
ETTh1,2022,block_dct2_b96,balanced_interval,192,0.002089883221920541,0.0020877009364852483,-0.0015024841047050364,-0.0015036133994590362
ETTh1,2022,block_dct2_b96,balanced_interval,288,-0.013059282091657848,-0.013144926929984146,-0.009835280111591295,-0.00988380543527101
ETTh1,2022,block_dct2_b96,balanced_interval,336,-0.016435796354828978,-0.01657160708804928,-0.012129057601512469,-0.01220291291706821
ETTh1,2022,block_dct2_b96,balanced_interval,512,-0.02714343122781865,-0.02751516995713721,-0.01844167423849774,-0.018612772071327832
ETTh1,2022,block_dct2_b96,balanced_interval,720,-0.03255217968955047,-0.03308779793816741,-0.022186171091745126,-0.022434114428240948
ETTh1,2022,block_dct2_b96,dct2,48,0.004174162011542121,0.004165462306162104,0.002890548744590592,0.0028863751308813024
ETTh1,2022,block_dct2_b96,dct2,96,-0.003217697271036902,-0.003222879615815799,-0.002109040723640353,-0.0021112663143727506
ETTh1,2022,block_dct2_b96,dct2,144,-0.004441085936636344,-0.00445096217377805,-0.003685412950766042,-0.00369221243547857
ETTh1,2022,block_dct2_b96,dct2,192,-0.0034510827887388137,-0.0034570446312440772,-0.003127047689610622,-0.003131942003491872
ETTh1,2022,block_dct2_b96,dct2,288,-0.01189702630379362,-0.01196807740727679,-0.008643140653772717,-0.008680600439574526
ETTh1,2022,block_dct2_b96,dct2,336,-0.013529029813516698,-0.013620961250587538,-0.010042440701213988,-0.010093035231190983
ETTh1,2022,block_dct2_b96,dct2,512,-0.020340692587218656,-0.02054897427561686,-0.013654808394059128,-0.01374846107450689
ETTh1,2022,block_dct2_b96,dct2,720,-0.02581902573901505,-0.02615522398495651,-0.017136725174555893,-0.017284401204559652
ETTh1,2022,block_dct2_b96,pca_fit,48,0.009603366710559566,0.009557401641951735,-0.0010748794009054308,-0.0010754572908040494
ETTh1,2022,block_dct2_b96,pca_fit,96,-0.010651718498682959,-0.010708650012100307,-0.009645441669313354,-0.009692108863030624
ETTh1,2022,block_dct2_b96,pca_fit,144,-0.017091217691176223,-0.01723810820492644,-0.013831355383579422,-0.013927451113051825
ETTh1,2022,block_dct2_b96,pca_fit,192,-0.022974975873465323,-0.023240933516238682,-0.016831801255202204,-0.01697425414587861
ETTh1,2022,block_dct2_b96,pca_fit,288,-0.036584826552142416,-0.03726228766955231,-0.02479387663329021,-0.02510380089955233
ETTh1,2022,block_dct2_b96,pca_fit,336,-0.03986706777763668,-0.04067242609877875,-0.0269269763310374,-0.027292783336287707
ETTh1,2022,block_dct2_b96,pca_fit,512,-0.044417766433042,-0.045419004641891636,-0.028599438962080337,-0.029012329665230263
ETTh1,2022,block_dct2_b96,pca_fit,720,-0.04419699260295278,-0.04518822895974184,-0.02774643799179922,-0.028134955403341877
ETTh1,2022,block_dct2_b144,balanced_interval,48,0.004665970051683345,0.004655101324377964,-0.0038172604596095447,-0.0038245554776923374
ETTh1,2022,block_dct2_b144,balanced_interval,96,0.006391326927874865,0.006370945841770004,-0.002421033969368464,-0.0024239670386514423
ETTh1,2022,block_dct2_b144,balanced_interval,144,0.01111127555015903,0.011049773328124735,0.0019395407825560874,0.0019376610887764656
ETTh1,2022,block_dct2_b144,balanced_interval,192,0.004848211440466332,0.004836477833375263,-0.0019928700835580974,-0.0019948571689247796
ETTh1,2022,block_dct2_b144,balanced_interval,288,-0.0061921141099721575,-0.006211324879838109,-0.006957374087309151,-0.006981632840845853
ETTh1,2022,block_dct2_b144,balanced_interval,336,-0.01041177922581295,-0.010466170404886732,-0.009443445681833286,-0.009488175705983037
ETTh1,2022,block_dct2_b144,balanced_interval,512,-0.017786783356128467,-0.017945910238934104,-0.014499067153321518,-0.014604688480343464
ETTh1,2022,block_dct2_b144,balanced_interval,720,-0.018187335032878837,-0.018353731851484145,-0.014968545854505796,-0.015081135603844054
ETTh1,2022,block_dct2_b144,dct2,48,0.0028795580000567887,0.0028754160495350067,-0.0011571712014576577,-0.0011578409823778113
ETTh1,2022,block_dct2_b144,dct2,96,-0.001393360672486647,-0.0013943318504832103,-0.00480275970986083,-0.004814311446276864
ETTh1,2022,block_dct2_b144,dct2,144,-0.00033164807702064933,-0.000331703078324308,-0.002972877191116146,-0.0029773005728168656
ETTh1,2022,block_dct2_b144,dct2,192,-0.0006927545701931817,-0.0006929945800597803,-0.0036174336684636874,-0.003623984478294817
ETTh1,2022,block_dct2_b144,dct2,288,-0.005029858322107933,-0.005042529294969844,-0.005765234629490566,-0.005781885578153068
ETTh1,2022,block_dct2_b144,dct2,336,-0.0075050126845004885,-0.007533245878161177,-0.007356828781534802,-0.00738395673081671
ETTh1,2022,block_dct2_b144,dct2,512,-0.01098404471552843,-0.011044590811967625,-0.00971220130888295,-0.009759517794367456
